cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
big	valid	14	woman	24	1	0.418319581490576
small	valid	14	woman	24	1	0.398822534019683
big	valid	14	woman	24	1	0.453600138005832
small	valid	14	woman	24	0	0.47754444857148
big	valid	14	woman	24	1	0.568636160589811
small	valid	14	woman	24	1	0.324483139330682
big	valid	14	woman	24	1	0.451812345081551
small	valid	14	woman	24	1	0.453893715332674
big	valid	14	woman	24	0	0.402986509071433
small	valid	14	woman	24	1	0.395916882152973
big	valid	14	woman	24	1	0.519371909841603
small	valid	14	woman	24	1	0.398697552293138
big	valid	14	woman	24	1	0.461813411677956
small	valid	14	woman	24	1	0.399336104761455
big	valid	14	woman	24	1	0.488652574769851
small	valid	14	woman	24	1	0.447305819807047
big	valid	14	woman	24	1	0.421902347852799
small	valid	14	woman	24	1	0.312819236082629
big	valid	14	woman	24	1	0.725848139144635
small	valid	14	woman	24	1	0.239492159649888
big	valid	14	woman	24	1	0.402464489873152
small	valid	14	woman	24	1	0.300440697292041
big	valid	14	woman	24	1	0.467479207760537
small	valid	14	woman	24	1	0.318563571900098
big	valid	14	woman	24	1	0.474953406093554
small	valid	14	woman	24	1	0.406295537853698
big	valid	14	woman	24	0	0.396711159552399
small	valid	14	woman	24	0	0.263789030173119
big	valid	14	woman	24	1	0.489792114743533
small	valid	14	woman	24	1	0.485752956552474
big	valid	14	woman	24	1	0.818589582830635
small	valid	14	woman	24	1	0.45703077328203
big	valid	14	woman	24	1	0.569935669405308
small	valid	14	woman	24	1	0.445532206261335
big	valid	14	woman	24	1	0.455639076413944
small	valid	14	woman	24	1	0.392061733246521
big	valid	14	woman	24	1	0.514128848606293
small	valid	14	woman	24	1	0.464680400405526
big	valid	14	woman	24	1	0.517613080199038
small	valid	14	woman	24	1	0.417786000428378
big	valid	14	woman	24	1	0.458654012260704
small	valid	14	woman	24	1	0.26823851542197
big	valid	14	woman	24	1	0.336516987809133
small	valid	14	woman	24	0	0.350588308638148
big	valid	14	woman	24	1	0.503658423973013
small	valid	14	woman	24	1	0.46476565852568
big	valid	14	woman	24	1	0.472866703938381
small	valid	14	woman	24	1	0.36281453861373
big	valid	14	woman	24	1	0.533376515920531
small	valid	14	woman	24	1	0.396668195877009
big	valid	14	woman	24	1	0.613732133676086
small	valid	14	woman	24	1	0.336140566054407
big	valid	14	woman	24	1	0.466751887191469
small	valid	14	woman	24	1	0.387409780997846
big	valid	14	woman	24	1	0.422143820939808
small	valid	14	woman	24	1	0.344263859406854
big	valid	14	woman	24	1	0.624853116181318
small	valid	14	woman	24	1	0.507068842509283
big	valid	14	woman	24	1	0.358068986162229
small	valid	14	woman	24	1	0.4595322115675
big	valid	14	woman	24	1	0.2881829040602
small	valid	14	woman	24	1	0.665433929689552
big	valid	14	woman	24	1	0.535336951845895
small	valid	14	woman	24	1	0.600571280944133
big	valid	14	woman	24	1	0.494369869791454
small	valid	14	woman	24	1	0.402511297620481
big	valid	14	woman	24	1	0.547858926877666
small	valid	14	woman	24	1	0.393531126001384
big	valid	14	woman	24	1	0.468023163469415
small	valid	14	woman	24	1	0.426431282505525
big	valid	14	woman	24	1	0.614885793608959
small	valid	14	woman	24	1	0.549472517260193
big	valid	14	woman	24	1	0.613478124023721
small	valid	14	woman	24	1	0.320865974315579
big	valid	14	woman	24	1	0.4505985942214
small	valid	14	woman	24	1	0.36244435810882
big	valid	14	woman	24	99	0
small	valid	14	woman	24	1	0.526112485607908
big	valid	14	woman	24	1	0.447511076633529
small	valid	14	woman	24	1	0.48686799949941
big	invalid	14	woman	24	0	0.582335396753347
small	invalid	14	woman	24	1	0.428147484476367
big	invalid	14	woman	24	1	0.460884723277002
small	invalid	14	woman	24	1	0.377356515606423
big	invalid	14	woman	24	1	0.417375594364555
small	invalid	14	woman	24	1	0.487028987680232
big	invalid	14	woman	24	1	0.447321503697775
small	invalid	14	woman	24	1	0.673270076349819
big	invalid	14	woman	24	1	0.434877104878016
small	invalid	14	woman	24	1	0.499759685446114
big	invalid	14	woman	24	1	0.409495634756564
small	invalid	14	woman	24	1	0.460726114869885
big	invalid	14	woman	24	1	0.323786507158307
small	invalid	14	woman	24	1	0.464157854199964
big	invalid	14	woman	24	1	0.356369498505073
small	invalid	14	woman	24	1	0.4889095483545
big	invalid	14	woman	24	1	0.330261735350469
small	invalid	14	woman	24	1	0.487547151849841
big	invalid	14	woman	24	0	0.530289418750094
small	invalid	14	woman	24	1	0.494517625606066
big	invalid	14	woman	24	1	0.296306455139145
small	invalid	14	woman	24	1	0.59738728376738
big	invalid	14	woman	24	1	0.480088177573211
small	invalid	14	woman	24	1	0.442814702667914
big	invalid	14	woman	24	1	0.383975940883369
small	invalid	14	woman	24	1	0.429654044712231
big	invalid	14	woman	24	0	0.516949305937937
small	invalid	14	woman	24	1	0.466904006114676
big	invalid	14	woman	24	1	0.274603514704013
small	invalid	14	woman	24	1	0.667226649691843
big	invalid	14	woman	24	1	0.482770028729196
small	invalid	14	woman	24	1	0.612550772740928
big	invalid	14	woman	24	1	0.385190057699459
small	invalid	14	woman	24	1	0.301164956998309
big	invalid	14	woman	24	1	0.464412544328676
small	invalid	14	woman	24	1	0.657733021986375
big	invalid	14	woman	24	0	0.47882028533613
small	invalid	14	woman	24	1	0.404273828894578
big	invalid	14	woman	24	1	0.370163269526929
small	invalid	14	woman	24	0	0.520029381682092
big	invalid	14	woman	24	1	0.39997917284855
small	invalid	14	woman	24	1	0.45330617706251
big	invalid	14	woman	24	1	0.461963537513521
small	invalid	14	woman	24	1	0.444702821087708
big	invalid	14	woman	24	1	0.490230248723438
small	invalid	14	woman	24	1	0.568300204699839
big	invalid	14	woman	24	1	0.419174515569801
small	invalid	14	woman	24	1	0.499419511328228
big	invalid	14	woman	24	1	0.473641301676704
small	invalid	14	woman	24	1	0.414705494921773
big	invalid	14	woman	24	1	0.364075183235333
small	invalid	14	woman	24	1	0.546240542000758
big	invalid	14	woman	24	0	0.453427476968453
small	invalid	14	woman	24	1	0.345635305012389
big	invalid	14	woman	24	1	0.43662502712791
small	invalid	14	woman	24	1	0.4796887783152
big	invalid	14	woman	24	1	0.530298276706006
small	invalid	14	woman	24	1	0.413747144395142
big	invalid	14	woman	24	1	0.442300139779922
small	invalid	14	woman	24	1	0.671417245379064
big	invalid	14	woman	24	1	0.372900347731213
small	invalid	14	woman	24	1	0.475159205241888
big	invalid	14	woman	24	1	0.488191645654095
small	invalid	14	woman	24	1	0.378344229043082
big	invalid	14	woman	24	1	0.456574689813896
small	invalid	14	woman	24	1	0.419602597359467
big	invalid	14	woman	24	1	0.413955276593107
small	invalid	14	woman	24	1	0.494437169219315
big	invalid	14	woman	24	1	0.445769832758162
small	invalid	14	woman	24	1	0.429006563501856
big	invalid	14	woman	24	1	0.368118378852168
small	invalid	14	woman	24	1	0.459400065244972
big	invalid	14	woman	24	1	0.499680468771716
small	invalid	14	woman	24	1	0.361120866235872
big	invalid	14	woman	24	1	0.737719999723133
small	invalid	14	woman	24	1	0.433752586454018
big	invalid	14	woman	24	1	0.425968680146379
small	invalid	14	woman	24	1	0.372024699612851
big	invalid	14	woman	24	1	0.423627398177084
small	invalid	14	woman	24	1	0.545086181514629
big	invalid	14	woman	24	1	0.4644279107951
small	invalid	14	woman	24	1	0.73850666449812
big	invalid	14	woman	24	1	0.377484983595596
small	invalid	14	woman	24	1	0.675015963240812
big	invalid	14	woman	24	1	0.483033934580336
small	invalid	14	woman	24	1	0.568349521942758
big	invalid	14	woman	24	1	0.391030514345065
small	invalid	14	woman	24	1	0.392243620694287
big	invalid	14	woman	24	1	0.372333211486312
small	invalid	14	woman	24	99	0
big	invalid	14	woman	24	1	0.605172547622317
small	invalid	14	woman	24	1	0.538052572678766
big	invalid	14	woman	24	1	0.596706263426414
small	invalid	14	woman	24	1	0.580179134115787
big	invalid	14	woman	24	1	0.378304164472712
small	invalid	14	woman	24	1	0.548002187553296
big	invalid	14	woman	24	0	0.421880296224669
small	invalid	14	woman	24	1	0.454956668712336
big	invalid	14	woman	24	1	0.314430142181106
small	invalid	14	woman	24	1	0.45590341502236
big	invalid	14	woman	24	1	0.428949100979187
small	invalid	14	woman	24	1	0.574944868539512
big	invalid	14	woman	24	1	0.371847609606872
small	invalid	14	woman	24	1	0.384643123467408
big	invalid	14	woman	24	0	0.401719159570476
small	invalid	14	woman	24	1	0.380969918568521
big	invalid	14	woman	24	1	0.38807783524974
small	invalid	14	woman	24	0	0.470788884981784
big	invalid	14	woman	24	1	0.505959108855804
small	invalid	14	woman	24	1	0.486648329832514
big	invalid	14	woman	24	1	0.360604681967047
small	invalid	14	woman	24	0	0.488091791258694
big	invalid	14	woman	24	1	0.374075462292391
small	invalid	14	woman	24	1	0.390993745561005
big	invalid	14	woman	24	0	0.562957507114617
small	invalid	14	woman	24	1	0.5762027038657
big	invalid	14	woman	24	1	0.418782248424801
small	invalid	14	woman	24	0	0.424135613364521
big	invalid	14	woman	24	1	0.464521007549457
small	invalid	14	woman	24	1	0.54410504388082
big	invalid	14	woman	24	1	0.382282311363961
small	invalid	14	woman	24	1	0.454719838533565
big	invalid	14	woman	24	1	0.42018705988475
small	invalid	14	woman	24	1	0.53067365908205
big	invalid	14	woman	24	1	0.565867109901087
small	invalid	14	woman	24	1	0.646077151291248
big	invalid	14	woman	24	1	0.280456767580819
small	invalid	14	woman	24	1	0.546070393428788
big	invalid	14	woman	24	0	0.249001568927836
small	invalid	14	woman	24	1	0.685210378611883
big	invalid	14	woman	24	1	0.495602995086554
small	invalid	14	woman	24	1	0.710574459602662
big	invalid	14	woman	24	1	0.360815200994772
small	invalid	14	woman	24	1	0.378928995193263
big	invalid	14	woman	24	1	0.362451927550434
small	invalid	14	woman	24	1	0.650394222826651
big	invalid	14	woman	24	1	0.479159363828744
small	invalid	14	woman	24	1	0.555493561194166
big	invalid	14	woman	24	1	0.469462443149431
small	invalid	14	woman	24	1	0.438594393116549
big	invalid	14	woman	24	1	0.601433814746564
small	invalid	14	woman	24	1	0.490483055210871
big	invalid	14	woman	24	1	0.445953207736556
small	invalid	14	woman	24	1	0.481060677248512
big	invalid	14	woman	24	1	0.518020742483194
small	invalid	14	woman	24	1	0.443487893044891
big	invalid	14	woman	24	1	0.500160035942071
small	invalid	14	woman	24	1	0.528536574153255
big	invalid	14	woman	24	1	0.350700711648021
small	invalid	14	woman	24	1	0.55818969334481
big	invalid	14	woman	24	1	0.296652227935579
small	invalid	14	woman	24	99	0
big	invalid	14	woman	24	1	0.280261761114735
small	invalid	14	woman	24	1	0.395352799296831
big	invalid	14	woman	24	1	0.419800443736616
small	invalid	14	woman	24	1	0.549147469847009
big	invalid	14	woman	24	0	0.432305761432578
small	invalid	14	woman	24	1	0.439251188672192
big	invalid	14	woman	24	0	0.357524363524668
small	invalid	14	woman	24	1	0.656392321245003
big	invalid	14	woman	24	1	0.477782133400106
small	invalid	14	woman	24	1	0.448145502139477
big	invalid	14	woman	24	1	0.346807287589657
small	invalid	14	woman	24	1	0.468493366049047
big	invalid	14	woman	24	1	0.554409960034237
small	invalid	14	woman	24	1	0.395123422914723
big	invalid	14	woman	24	1	0.405773958116784
small	invalid	14	woman	24	1	0.541750430317988
big	invalid	14	woman	24	1	0.350783819395172
small	invalid	14	woman	24	1	0.511647382399795
big	invalid	14	woman	24	1	0.432775555582921
small	invalid	14	woman	24	1	0.585144605102093
big	invalid	14	woman	24	1	0.290727037467039
small	invalid	14	woman	24	1	0.436553672488572
big	invalid	14	woman	24	1	0.363712942268703
small	invalid	14	woman	24	1	0.417524838850431
big	invalid	14	woman	24	1	0.345987590946028
small	invalid	14	woman	24	1	0.529105109076486
big	invalid	14	woman	24	1	0.400362302284933
small	invalid	14	woman	24	1	0.238941906808584
big	invalid	14	woman	24	1	0.463098593525025
small	invalid	14	woman	24	1	0.519315357733807
big	invalid	14	woman	24	1	0.446171543983647
small	invalid	14	woman	24	1	0.483671403375267
big	invalid	14	woman	24	1	0.447653051311155
small	invalid	14	woman	24	1	0.48892818766152
big	invalid	14	woman	24	1	0.488333777506992
