cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
big	valid	2	woman	26	1	0.732054531252694
small	valid	2	woman	26	1	0.651404186827708
big	valid	2	woman	26	1	0.716135816234395
small	valid	2	woman	26	1	0.665790409760689
big	valid	2	woman	26	1	0.621492195667321
small	valid	2	woman	26	1	0.840729555542255
big	valid	2	woman	26	1	0.5381588792394
small	valid	2	woman	26	0	0.659522439618476
big	valid	2	woman	26	1	0.608703935741294
small	valid	2	woman	26	1	0.646134309921706
big	valid	2	woman	26	1	0.689869700853377
small	valid	2	woman	26	1	0.594291318265224
big	valid	2	woman	26	1	0.912268493935983
small	valid	2	woman	26	1	0.664976660351629
big	valid	2	woman	26	1	0.673973911917696
small	valid	2	woman	26	1	0.543845703282418
big	valid	2	woman	26	1	0.671152290632872
small	valid	2	woman	26	1	0.632761004618386
big	valid	2	woman	26	1	0.685913925075684
small	valid	2	woman	26	0	0.535984277291513
big	valid	2	woman	26	1	0.717097450321297
small	valid	2	woman	26	1	0.935553867976187
big	valid	2	woman	26	1	0.589243439960066
small	valid	2	woman	26	1	0.581872980110336
big	valid	2	woman	26	1	0.692678160761226
small	valid	2	woman	26	1	0.507951534254256
big	valid	2	woman	26	1	0.697257015663185
small	valid	2	woman	26	1	0.765880446608654
big	valid	2	woman	26	1	0.773125050604367
small	valid	2	woman	26	1	0.60091547754655
big	valid	2	woman	26	1	0.587065006698981
small	valid	2	woman	26	1	0.639899780909808
big	valid	2	woman	26	1	0.697162733555338
small	valid	2	woman	26	1	0.591358469781902
big	valid	2	woman	26	1	0.625278354060118
small	valid	2	woman	26	1	0.547583660471912
big	valid	2	woman	26	1	0.694930868985347
small	valid	2	woman	26	0	0.716614081028371
big	valid	2	woman	26	1	0.512662795781024
small	valid	2	woman	26	1	0.526253194372245
big	valid	2	woman	26	1	0.657350404817638
small	valid	2	woman	26	1	0.600266753581029
big	valid	2	woman	26	1	0.553985569196925
small	valid	2	woman	26	1	0.660894445093019
big	valid	2	woman	26	1	0.724172177433073
small	valid	2	woman	26	1	0.767094974992108
big	valid	2	woman	26	1	0.640227452647135
small	valid	2	woman	26	1	0.695715681244322
big	valid	2	woman	26	1	0.728109555433492
small	valid	2	woman	26	1	0.711769631934051
big	valid	2	woman	26	1	0.603870435051037
small	valid	2	woman	26	1	0.683563002407722
big	valid	2	woman	26	1	0.585459306586281
small	valid	2	woman	26	1	0.654443157979876
big	valid	2	woman	26	1	0.745877460916956
small	valid	2	woman	26	1	0.718421869042938
big	valid	2	woman	26	1	0.710640209185224
small	valid	2	woman	26	1	0.611516363169238
big	valid	2	woman	26	1	0.769330044625658
small	valid	2	woman	26	0	0.728029359759611
big	valid	2	woman	26	1	0.69029539569929
small	valid	2	woman	26	1	0.594867064016758
big	valid	2	woman	26	1	0.717882466541948
small	valid	2	woman	26	1	0.670397002030984
big	valid	2	woman	26	1	0.778894374027588
small	valid	2	woman	26	1	0.60996510692685
big	valid	2	woman	26	1	0.586567924336541
small	valid	2	woman	26	1	0.689129139136048
big	valid	2	woman	26	1	0.75624572097809
small	valid	2	woman	26	1	0.525041659438441
big	valid	2	woman	26	1	0.426935198275983
small	valid	2	woman	26	1	0.501146187486909
big	valid	2	woman	26	1	0.707001064023346
small	valid	2	woman	26	1	0.629419145384127
big	valid	2	woman	26	1	0.618870858793077
small	valid	2	woman	26	1	0.610923346585942
big	valid	2	woman	26	1	0.765659034523972
small	valid	2	woman	26	1	0.64761453632085
big	valid	2	woman	26	0	0.751816396635938
small	valid	2	woman	26	1	0.779345568321308
big	invalid	2	woman	26	1	0.638408438989655
small	invalid	2	woman	26	1	0.684086309806326
big	invalid	2	woman	26	1	0.536983015717441
small	invalid	2	woman	26	1	0.778981737240873
big	invalid	2	woman	26	1	0.703190416460396
small	invalid	2	woman	26	1	0.795443297348351
big	invalid	2	woman	26	1	0.612313760952663
small	invalid	2	woman	26	1	0.831354800284724
big	invalid	2	woman	26	1	0.652521288759656
small	invalid	2	woman	26	1	0.567075133728141
big	invalid	2	woman	26	1	0.656012872173864
small	invalid	2	woman	26	1	0.60027949142187
big	invalid	2	woman	26	1	0.518525437966387
small	invalid	2	woman	26	1	0.763404231740907
big	invalid	2	woman	26	1	0.710347583393477
small	invalid	2	woman	26	1	0.728712522513477
big	invalid	2	woman	26	0	0.597653939796467
small	invalid	2	woman	26	1	0.679779800526391
big	invalid	2	woman	26	1	0.57195025070078
small	invalid	2	woman	26	1	0.686180850356596
big	invalid	2	woman	26	1	0.525934855404172
small	invalid	2	woman	26	1	0.709955326989343
big	invalid	2	woman	26	1	0.65769503035287
small	invalid	2	woman	26	1	0.689388244869118
big	invalid	2	woman	26	1	0.645158671602315
small	invalid	2	woman	26	1	0.905328610729778
big	invalid	2	woman	26	1	0.560877066340789
small	invalid	2	woman	26	1	0.739224154253215
big	invalid	2	woman	26	1	0.59635458186712
small	invalid	2	woman	26	1	0.6552571112549
big	invalid	2	woman	26	0	0.992206985121729
small	invalid	2	woman	26	1	0.745726929925155
big	invalid	2	woman	26	1	0.640773055707797
small	invalid	2	woman	26	0	0.643210889441605
big	invalid	2	woman	26	1	0.671201368794817
small	invalid	2	woman	26	1	0.617640894572143
big	invalid	2	woman	26	1	0.713161464239451
small	invalid	2	woman	26	1	0.807076048767734
big	invalid	2	woman	26	1	0.575066342659586
small	invalid	2	woman	26	1	0.686583391000862
big	invalid	2	woman	26	1	0.586986002208394
small	invalid	2	woman	26	1	0.898371869976633
big	invalid	2	woman	26	1	0.598014251659318
small	invalid	2	woman	26	1	0.831538620662158
big	invalid	2	woman	26	99	0
small	invalid	2	woman	26	1	0.823003476541669
big	invalid	2	woman	26	1	0.540332736418635
small	invalid	2	woman	26	1	0.705742232653651
big	invalid	2	woman	26	1	0.730013453761028
small	invalid	2	woman	26	1	0.738703418339752
big	invalid	2	woman	26	1	0.562866728510421
small	invalid	2	woman	26	1	0.948398171038854
big	invalid	2	woman	26	1	0.721939978687817
small	invalid	2	woman	26	1	0.665209975210325
big	invalid	2	woman	26	1	0.533056912586559
small	invalid	2	woman	26	1	0.695635862923607
big	invalid	2	woman	26	1	0.537257994237869
small	invalid	2	woman	26	1	0.733568467373304
big	invalid	2	woman	26	1	0.624154008859834
small	invalid	2	woman	26	1	0.724588719217898
big	invalid	2	woman	26	1	0.655633896070344
small	invalid	2	woman	26	1	0.69384459564781
big	invalid	2	woman	26	1	0.584026359914484
small	invalid	2	woman	26	1	0.588243312670856
big	invalid	2	woman	26	1	0.603095307086188
small	invalid	2	woman	26	1	0.634511341364947
big	invalid	2	woman	26	1	0.737421235191718
small	invalid	2	woman	26	1	0.679587609409005
big	invalid	2	woman	26	1	0.614767960536744
small	invalid	2	woman	26	1	0.605071979106933
big	invalid	2	woman	26	1	0.636510613592956
small	invalid	2	woman	26	1	0.742468149714077
big	invalid	2	woman	26	1	0.706969967513314
small	invalid	2	woman	26	1	0.732526618887845
big	invalid	2	woman	26	1	0.637413900617264
small	invalid	2	woman	26	0	0.697920755297568
big	invalid	2	woman	26	1	0.552010447072131
small	invalid	2	woman	26	1	0.80025645372683
big	invalid	2	woman	26	1	0.648021268312403
