cueSize	targetValidity	sbj	gender	age	answerCorrect	reactionTime
big	valid	9	woman	22	1	0.710707530893073
small	valid	9	woman	22	0	0.507810381811147
big	valid	9	woman	22	1	0.681445637100273
small	valid	9	woman	22	1	0.559412525477421
big	valid	9	woman	22	0	0.815726955798037
small	valid	9	woman	22	1	0.597771639730905
big	valid	9	woman	22	1	0.71226642567788
small	valid	9	woman	22	1	0.513527020957293
big	valid	9	woman	22	1	0.733173813957896
small	valid	9	woman	22	1	0.672731444692703
big	valid	9	woman	22	1	0.84700403151326
small	valid	9	woman	22	1	0.635025197142941
big	valid	9	woman	22	1	0.585656703019812
small	valid	9	woman	22	1	0.582603395968939
big	valid	9	woman	22	0	0.592875077390443
small	valid	9	woman	22	1	0.562503729710057
big	valid	9	woman	22	1	0.646471165226493
small	valid	9	woman	22	1	0.602255740405209
big	valid	9	woman	22	1	0.625007271840089
small	valid	9	woman	22	1	0.619955632992926
big	valid	9	woman	22	1	0.645720257345523
small	valid	9	woman	22	1	0.752767556093568
big	valid	9	woman	22	1	0.613735487439772
small	valid	9	woman	22	1	0.66833801765781
big	valid	9	woman	22	1	0.598380575711529
small	valid	9	woman	22	1	0.577689448998667
big	valid	9	woman	22	1	0.639042114854244
small	valid	9	woman	22	1	0.659194243648573
big	valid	9	woman	22	99	0
small	valid	9	woman	22	1	0.697643873149923
big	valid	9	woman	22	1	0.729859002738779
small	valid	9	woman	22	1	0.467492239167671
big	valid	9	woman	22	99	0
small	valid	9	woman	22	1	0.563287865798254
big	valid	9	woman	22	1	0.546685179201613
small	valid	9	woman	22	1	0.688770509790483
big	valid	9	woman	22	1	0.553602448870591
small	valid	9	woman	22	1	0.562703203846843
big	valid	9	woman	22	1	0.585148923948245
small	valid	9	woman	22	1	0.664800089620187
big	valid	9	woman	22	1	0.893126851780327
small	valid	9	woman	22	1	0.597268505513152
big	valid	9	woman	22	1	0.742375975843922
small	valid	9	woman	22	1	0.731480713216718
big	valid	9	woman	22	1	0.591297722664947
small	valid	9	woman	22	1	0.638083875930442
big	valid	9	woman	22	1	0.711340527843969
small	valid	9	woman	22	1	0.524165152253744
big	valid	9	woman	22	1	0.70691590122895
small	valid	9	woman	22	1	0.642800818374197
big	valid	9	woman	22	1	0.734669276513071
small	valid	9	woman	22	1	0.493109685094765
big	valid	9	woman	22	0	0.664173619203095
small	valid	9	woman	22	1	0.562399966258243
big	valid	9	woman	22	1	0.873131447570009
small	valid	9	woman	22	1	0.520507833363993
big	valid	9	woman	22	1	0.437259082964436
small	valid	9	woman	22	1	0.589221795674892
big	valid	9	woman	22	1	0.635214595980755
small	valid	9	woman	22	1	0.608611992387085
big	valid	9	woman	22	1	0.68556186033696
small	valid	9	woman	22	1	0.68251516121266
big	valid	9	woman	22	1	0.810412525919923
small	valid	9	woman	22	1	0.538903717045142
big	valid	9	woman	22	1	0.68537052099577
small	valid	9	woman	22	0	0.55885219564304
big	valid	9	woman	22	1	0.547492308225295
small	valid	9	woman	22	1	0.462385204669275
big	valid	9	woman	22	1	0.496106177494954
small	valid	9	woman	22	1	0.566671835080117
big	valid	9	woman	22	1	0.525304063121844
small	valid	9	woman	22	1	0.618691544203146
big	valid	9	woman	22	1	0.666172474444608
small	valid	9	woman	22	1	0.713506839609325
big	valid	9	woman	22	1	0.680062613999021
small	valid	9	woman	22	99	0
big	valid	9	woman	22	1	0.669187676957037
small	valid	9	woman	22	1	0.559486910040745
big	valid	9	woman	22	1	0.647491804481452
small	valid	9	woman	22	1	0.663606260712623
big	invalid	9	woman	22	1	0.650843288740436
small	invalid	9	woman	22	1	0.743710686807669
big	invalid	9	woman	22	1	0.568965094636565
small	invalid	9	woman	22	1	0.768251386229294
big	invalid	9	woman	22	1	0.969194907656207
small	invalid	9	woman	22	1	0.625739351070534
big	invalid	9	woman	22	0	0.692913229362446
small	invalid	9	woman	22	1	0.870318614236279
big	invalid	9	woman	22	1	0.619414609420079
small	invalid	9	woman	22	1	0.708249158914033
big	invalid	9	woman	22	1	0.625876864088693
small	invalid	9	woman	22	1	0.552397838884631
big	invalid	9	woman	22	1	0.614779358464539
small	invalid	9	woman	22	1	0.725354592319277
big	invalid	9	woman	22	1	0.960110312458151
small	invalid	9	woman	22	1	0.611383555869488
big	invalid	9	woman	22	1	0.592222975285437
small	invalid	9	woman	22	0	0.756568076872152
big	invalid	9	woman	22	1	0.704762857663824
small	invalid	9	woman	22	1	0.579828413500582
big	invalid	9	woman	22	1	0.657250481907005
small	invalid	9	woman	22	1	0.635188575738769
big	invalid	9	woman	22	1	0.574736306630984
small	invalid	9	woman	22	1	0.671131469679439
big	invalid	9	woman	22	1	0.640111224674256
small	invalid	9	woman	22	1	0.694072393207528
big	invalid	9	woman	22	1	0.935032493538968
small	invalid	9	woman	22	1	0.703657522564688
big	invalid	9	woman	22	1	0.539763840085404
small	invalid	9	woman	22	1	0.758894168919505
big	invalid	9	woman	22	1	0.584354414876141
small	invalid	9	woman	22	1	0.82639381994262
big	invalid	9	woman	22	1	0.72567066332332
small	invalid	9	woman	22	1	0.740476679043036
big	invalid	9	woman	22	1	0.566496658663512
small	invalid	9	woman	22	1	0.685869873636874
big	invalid	9	woman	22	1	0.644444098736151
small	invalid	9	woman	22	1	0.641382788797616
big	invalid	9	woman	22	1	0.667565795247462
small	invalid	9	woman	22	0	0.724382752136324
big	invalid	9	woman	22	1	0.629239624731846
small	invalid	9	woman	22	1	0.764041420555951
big	invalid	9	woman	22	1	0.603763695506215
small	invalid	9	woman	22	1	0.624070042865864
big	invalid	9	woman	22	1	0.632834566343533
small	invalid	9	woman	22	1	0.861837211814179
big	invalid	9	woman	22	0	0.457263216819141
small	invalid	9	woman	22	1	0.652810045028377
big	invalid	9	woman	22	1	0.601297706241785
small	invalid	9	woman	22	1	0.563383036076901
big	invalid	9	woman	22	1	0.667544765516507
small	invalid	9	woman	22	1	0.627422659685221
big	invalid	9	woman	22	1	0.717261373642555
small	invalid	9	woman	22	1	0.567551395898534
big	invalid	9	woman	22	1	0.668405757838805
small	invalid	9	woman	22	1	0.518190231586556
big	invalid	9	woman	22	1	0.595251031489229
small	invalid	9	woman	22	1	0.702053825074748
big	invalid	9	woman	22	1	0.602578546522337
small	invalid	9	woman	22	1	0.795523371323897
big	invalid	9	woman	22	1	0.514356265118299
small	invalid	9	woman	22	1	0.665522174711804
big	invalid	9	woman	22	1	0.63521999709976
small	invalid	9	woman	22	1	0.719958459174776
big	invalid	9	woman	22	1	0.596576742861844
small	invalid	9	woman	22	1	0.64698293745387
big	invalid	9	woman	22	1	0.771823886248174
small	invalid	9	woman	22	1	0.945130452385296
big	invalid	9	woman	22	99	0
small	invalid	9	woman	22	1	0.851932379256367
big	invalid	9	woman	22	1	0.602310127430487
small	invalid	9	woman	22	1	0.723763980741037
big	invalid	9	woman	22	1	0.680666135513593
small	invalid	9	woman	22	1	0.668887127268345
big	invalid	9	woman	22	1	0.588322915624872
small	invalid	9	woman	22	1	0.923884233091097
big	invalid	9	woman	22	1	0.544069144905933
small	invalid	9	woman	22	1	0.681369852135039
big	invalid	9	woman	22	1	0.733490014395527
small	invalid	9	woman	22	1	0.586935174279272
big	invalid	9	woman	22	99	0
small	invalid	9	woman	22	1	0.621322106910773
big	invalid	9	woman	22	1	0.63048639554846
small	invalid	9	woman	22	1	0.759621036099596
big	invalid	9	woman	22	1	0.613144542272715
small	invalid	9	woman	22	1	0.868478675561434
big	invalid	9	woman	22	1	0.634687431793988
small	invalid	9	woman	22	1	0.614958529274349
big	invalid	9	woman	22	1	0.601222406578875
small	invalid	9	woman	22	1	0.635212061821267
big	invalid	9	woman	22	1	0.631729581147105
small	invalid	9	woman	22	1	0.699660133419489
big	invalid	9	woman	22	1	0.596936777568666
